	File.Name	Valence	Arousal	Dominance	StdDev.Valenence	StdDev.Arousal	StdDev.Dominance	Tokens	Alphabetic.Token	Non.Stopword.Tokens	Recognized.Tokens	NumberCount	DTAClass	DTASubClass	year	pubPlaces	publisher	scaled.valence	scaled.arousal	scaled.dominance
865	rohr_einleitung_1728	0.3023	-0.03197	0.21294	0.77962	0.60991	0.68008	172607	146142	146142	110427	628	Gebrauchsliteratur	Anstandsliteratur	1728	Berlin	Fontane	-1.03123810721804	1.14620581399656	-0.0217254704825542
866	rohr_einleitung_1729	0.38853	-0.1122	0.18191	0.7778	0.63482	0.65173	200730	171171	171171	117966	1469	Fachtext	Politik, Anstandsliteratur	1729	Berlin	Kämpfer;Porsch	-0.197085929392228	0.550386455187981	-0.372892878132155
867	rohr_julii_1718	0.25257	0.00755	0.1605	0.76189	0.71024	0.70115	316122	269139	269139	195534	2269	Fachtext	Politik, Ökonomie	1718	Leipzig	Dietz	-1.512304879841	1.43969679069001	-0.61519046749013
868	rosegger_waldschulmeister_1875	0.41915	-0.14877	0.23842	0.73487	0.67777	0.75862	94561	80153	80153	58506	73	Belletristik	Roman	1875	Pest	Gründer;Müller	0.099118868068359	0.278803332270994	0.266632426614186
869	rosenkranz_aesthetik_1853	0.31917	-0.10395	0.12327	0.81297	0.6431	0.72728	140472	121057	121057	80405	426	Fachtext	Philosophie	1853	Königsberg	Arnold	-0.868044935005105	0.61165418185096	-1.03652345449608
870	rossmaessler_suesswasseraquarium_1857	0.30227	-0.21729	0.17488	0.80159	0.67634	0.74141	23217	19704	19704	13441	155	Fachtext	Biologie	1857	Leipzig	Martini	-1.0315283144004	-0.23005298663171	-0.452451591499113
871	rossmaessler_wald_1863	0.29405	-0.22179	0.13376	0.7729	0.64597	0.72475	217969	185313	185313	124643	3680	Fachtext	Biologie	1863	Heidelberg;Leipzig	Haack	-1.11104508236663	-0.263471746629699	-0.917807821036709
872	rost_schaefererzaelungen_1742	0.31518	0.00677	0.19495	0.82426	0.6869	0.69746	10221	8606	8606	6859	3	Belletristik	Schäferdichtung	1742	Berlin	Frölich	-0.906642490258787	1.43390420562369	-0.225318820905252
873	rost_thaten_1721	0.30096	0.00945	0.19956	0.8027	0.65146	0.69903	122017	104286	104286	77282	54	Belletristik	Prosa	1721	Nürnberg	Hartknoch	-1.04420069469672	1.45380693380027	-0.173147317545128
874	roux_kampf_1881	0.40903	-0.26674	0.28008	0.69065	0.5191	0.67193	68280	60297	60297	38985	263	Fachtext	Biologie	1881	Leipzig	Schultes	0.00122231188608789	-0.59728802705405	0.738099851773141
875	rudolphi_erziehung01_1807	0.48523	-0.11738	0.34316	0.81394	0.7244	0.75418	61171	51743	51743	40859	34	Belletristik	Roman	1807	Heidelberg	Mohr und Zimmer	0.738348555076705	0.511917749234741	1.45197803657936
876	rudolphi_erziehung02_1807	0.49093	-0.12432	0.31446	0.82068	0.72723	0.76025	77349	65856	65856	51258	127	Belletristik	Roman	1807	Heidelberg	Decker	0.793487919724822	0.460378594926732	1.12717930633303
877	rueckert_brahmane01_1836	0.52057	-0.29201	0.26473	0.82185	0.73057	0.73024	31547	26193	26193	19503	232	Belletristik	Lyrik	1836	Leipzig	Naumann	1.08021261589503	-0.784952930420532	0.564383457721534
878	rueckert_brahmane02_1837	0.4859	-0.22915	0.24658	0.82753	0.72967	0.7253	32510	26620	26620	20416	375	Belletristik	Lyrik	1837	Leipzig	Voß	0.744829848816045	-0.318129985204187	0.358979382670285
879	rueckert_brahmane03_1837	0.50118	-0.29617	0.24807	0.82222	0.72835	0.72228	32383	26823	26823	20230	261	Belletristik	Lyrik	1837	Leipzig	Maurer	0.89264204036398	-0.815846717440895	0.375841755773666
880	rueckert_brahmane04_1838	0.49204	-0.23355	0.24965	0.82718	0.72871	0.72755	40515	33347	33347	25442	408	Belletristik	Lyrik	1838	Leipzig	Hoffmann	0.804225585472087	-0.350806106091109	0.393722661480606
881	rueckert_brahmane05_1839	0.53545	-0.3143	0.2473	0.82629	0.73069	0.73111	47595	39412	39412	29344	454	Belletristik	Lyrik	1839	Leipzig	Schultze;Selbstverlag	1.22415537834485	-0.950487188277236	0.367127643498764
882	rueckert_brahmane06_1839	0.49949	-0.25665	0.26618	0.82243	0.73205	0.72345	42378	34093	34093	25658	799	Belletristik	Lyrik	1839	Leipzig	Hirzel	0.876293702424451	-0.52235574074745	0.580793149667777
883	rumohr_forschungen01_1827	0.45092	-0.39228	0.23481	0.77491	0.67179	0.66138	102277	87010	87010	56340	343	Fachtext	Kunst	1827	Berlin;Stettin	Rücker	0.406448274186022	-1.52959716708682	0.225777952182505
884	rumohr_forschungen01beygabe_1827	0.46274	-0.34875	0.27767	0.80598	0.67112	0.68414	4292	3585	3585	2553	3	Fachtext	Kunst	1827	Hamburg	Ritzsch	0.520789904035275	-1.20632636203961	0.710825812055592
885	rumohr_forschungen02_1827	0.44163	-0.40166	0.21676	0.78677	0.65376	0.67504	117481	100499	100499	56764	606	Fachtext	Kunst	1827	Berlin;Stettin	Schröder	0.316580783382336	-1.59925671570485	0.0215055800241001
886	rumohr_forschungen03_1831	0.45864	-0.40563	0.22051	0.74886	0.66051	0.65473	73019	59630	59630	36592	1677	Fachtext	Kunst	1831	Berlin;Stettin	Bohn	0.481128255779612	-1.62873948841419	0.0639444385057632
887	saar_novellen_1877	0.37384	-0.11352	0.26137	0.72538	0.69151	0.77424	67707	56805	56805	42156	7	Belletristik	Prosa	1877	Heidelberg	Lochner	-0.339190713020445	0.540583618921904	0.526358240521964
888	sachs_botanik_1875	0.44337	-0.27603	0.29152	0.69672	0.52339	0.6634	196814	170851	170851	111459	2496	Fachtext	Biologie	1875	München	Buchhandlung der Real-Schule	0.33341279995913	-0.66627920047212	0.867566662714535
889	sailer_prediger_1791	0.58454	-0.20961	0.29189	0.87376	0.70731	0.80219	31620	26048	26048	18142	89	Fachtext	Philosophie	1791	München	Hartleben	1.69903106441083	-0.17301830290181	0.871753963418059
890	sailer_selbstmord_1785	0.50424	-0.16986	0.22799	0.86889	0.71803	0.77209	34174	28466	28466	19649	16	Fachtext	Philosophie	1785	München	Mohr und Zimmer	0.922243172964548	0.122180743747088	0.14859581489052
891	salzmann_suenden_1785	0.40956	-0.10073	0.27324	0.87295	0.74336	0.80364	55874	47303	47303	34983	63	Gebrauchsliteratur	Pädagogik	1785	Leipzig	Fritsch	0.00634930544108801	0.635567161227298	0.660691373902588
892	samter_erfindungen_1896	0.39391	-0.34089	0.2774	0.68787	0.53038	0.68375	399327	341856	341856	222833	8719	Fachtext	Technik	1896	Berlin	Vereinsbuchhandlung	-0.145042108022602	-1.14795492790979	0.707770214244912
893	sander_beschreibung01_1783	0.55886	-0.38719	0.29299	0.78337	0.72045	0.72648	183482	150404	150404	103831	948	Fachtext	Sonstiges	1783	Leipzig	Weidmann und Reich	1.45061371631194	-1.49179683633354	0.884202695239346
894	sander_beschreibung02_1784	0.54438	-0.3476	0.28793	0.81832	0.72326	0.7627	185977	154769	154769	107652	1392	Fachtext	Sonstiges	1784	Leipzig	Voss	1.31054038296024	-1.19778601226235	0.826938528861423
895	sanders_woerterbuchschreiber_1889	0.40994	-0.1502	0.30661	0.67526	0.62066	0.69009	13623	11522	11522	7771	81	Fachtext	Sprachwissenschaft	1889	Berlin	Fellgiebel	0.0100252630842963	0.268183592982745	1.03834062924475
896	santa_judas03_1692	0.26481	0.01183	0.05307	0.81641	0.74435	0.76801	195713	164386	164386	112897	975	Belletristik	Prosa	1692	Salzburg	Hartleben	-1.39390034943873	1.47148174464365	-1.83097888527281
897	santaclara_grammatica_1699	0.24934	0.10577	0.03165	0.84484	0.73225	0.77063	345115	292642	292642	206658	2065	Fachtext	Theologie	1699	Köln	s. e.	-1.54355051980826	2.16911692557944	-2.07338964492007
898	sarganeck_unzucht_1740	0.30763	0.04911	0.15156	0.86628	0.67191	0.71761	226192	191349	191349	140162	1976	Gebrauchsliteratur	Erbauungsliteratur	1740	Züllichau	Cotta;Kröner	-0.979677964485678	1.74833760524921	-0.716364706110415
899	savigny_gesetzgebung_1814	0.43557	-0.33806	0.30656	0.76535	0.68707	0.66838	35205	30323	30323	21560	270	Fachtext	Recht	1814	Heidelberg	Gleditsch	0.257958932545917	-1.12693824106661	1.03777477779832
900	savigny_system01_1840	0.1995	-0.08145	0.10082	0.75945	0.59742	0.6674	119586	99801	99801	68268	1526	Fachtext	Recht	1840	Berlin	Fritgen;Zunner	-2.0256813854332	0.778747981840902	-1.29059075393964
901	savigny_system02_1840	0.16371	-0.05714	0.07658	0.76838	0.60748	0.6715	146837	118874	118874	77002	2744	Fachtext	Recht	1840	Berlin	Humm;Zunner	-2.37189855398691	0.959283549741146	-1.56491553516511
902	savigny_system03_1840	0.13877	-0.04506	0.07349	0.76065	0.60216	0.66799	133853	106661	106661	69813	2879	Fachtext	Recht	1840	Berlin	Dienemann	-2.61315745825428	1.04899435435797	-1.599885154554
903	savigny_system04_1841	0.14654	-0.06057	0.06287	0.74672	0.60172	0.6616	172449	138491	138491	90457	3754	Fachtext	Recht	1841	Berlin	Mieth	-2.53799379802343	0.933811028231568	-1.72007200177407
904	savigny_system05_1841	0.14661	-0.06603	0.06109	0.75465	0.60579	0.65761	176011	142136	142136	91322	3424	Fachtext	Recht	1841	Berlin	Raspe	-2.53731664793126	0.893262932767342	-1.7402163132667
905	savigny_system06_1847	0.16367	-0.0657	0.05553	0.76071	0.60462	0.66082	139449	115288	115288	75169	2664	Fachtext	Recht	1847	Berlin	Schmorl & von Seefeld	-2.37228549689672	0.895713641833862	-1.80313899410884
906	savigny_system07_1848	0.14578	-0.04946	0.06056	0.77137	0.62331	0.67028	80370	64264	64264	41817	2380	Fachtext	Recht	1848	Berlin	Weidmann	-2.54534571330984	1.01631823347105	-1.74621433859877
907	savigny_system08_1849	0.18523	-0.08758	0.06376	0.74826	0.60264	0.66004	131107	108144	108144	72161	2467	Fachtext	Recht	1849	Berlin	Weidmann	-2.1637232685084	0.733224204332531	-1.70999984602775
908	schaumann_crimipsyche_1792	0.56786	-0.21049	0.36579	0.81554	0.66022	0.75761	18605	15590	15590	10306	116	Fachtext	Psychologie	1792	Halle	Hartknoch	1.5376758710195	-0.179553527079195	1.70808240123003
909	schaumann_psyche01_1791	0.5047	-0.20174	0.28577	0.85277	0.70956	0.78893	64667	54808	54808	39584	111	Gebrauchsliteratur	Psychologie	1791	Halle	Leo	0.926693016427379	-0.114572604860883	0.802493746375985
910	schaumann_psyche02_1791	0.50299	-0.16531	0.30679	0.89788	0.72608	0.80754	75685	63922	63922	45792	85	Gebrauchsliteratur	Psychologie	1791	Halle	Falk & Volmer	0.910151207032944	0.15597082330061	1.04037769445187
911	scheffel_ekkehard_1855	0.41778	-0.18636	0.18287	0.79579	0.69952	0.78723	167386	143929	143929	95139	299	Belletristik	Roman	1855	Frankfurt (Main)	Hoffmann	0.08586607340732	-0.000354709578869493	-0.362028530360849
912	schelling_kunst_1859	0.3502	-0.1173	0.08537	0.78691	0.59918	0.68402	144120	125103	125103	88417	457	Fachtext	Kunstgeschichte	1859	Stuttgart	Hartmann;Mieth	-0.567873972718952	0.512511860523594	-1.46543885088409
913	schelling_methode_1803	0.53654	-0.26345	0.25976	0.78504	0.6257	0.7126	47409	41709	41709	30586	16	Fachtext	Philosophie	1803	Tübingen	Schade	1.23469957263721	-0.572855200299966	0.50813782394717
914	scheuchzer_naturgeschichten01_1706	0.30286	-0.13041	0.08022	0.73143	0.74769	0.71242	79147	65673	65673	43197	491	Fachtext	Geographie	1706	Zürich	Springer	-1.02582090648068	0.415151873062787	-1.52372154986557
915	scheuchzer_naturgeschichten02_1706	0.33123	-0.12922	0.08332	0.7289	0.73799	0.71588	86021	71374	71374	46308	481	Fachtext	Geographie	1707	Zürich	Merian	-0.751381647696983	0.423989278484478	-1.4886387601874
916	scheuchzer_naturgeschichten03_1708	0.35089	-0.15678	0.07936	0.70825	0.73285	0.69522	89388	73969	73969	46769	445	Fachtext	Geographie	1708	Zürich	Matzdorff	-0.561199207524706	0.219317939474575	-1.53345419474403
917	scheyb_theresiade01_1746	0.38277	-0.04054	0.14685	0.81559	0.67295	0.6684	45393	36949	36949	26796	835	Belletristik	Lyrik	1746	Wien	Voigt	-0.252805708405062	1.08256164217817	-0.769667912363384
918	scheyb_theresiade02_1746	0.43292	-0.06163	0.17068	0.79855	0.66422	0.65479	39066	31841	31841	23388	748	Belletristik	Lyrik	1746	Wien	Rußworm	0.232323964770916	0.925939053654265	-0.499983112998576
919	schiller_domkarlos_1787	0.46364	-0.06692	0.28398	0.81221	0.74322	0.77004	64980	51717	51717	37388	65	Belletristik	Drama	1787	Leipzig	Zilliger	0.52949611950603	0.886653444678852	0.782236264594071
920	schiller_geisterseher_1789	0.47951	-0.17053	0.30865	0.79464	0.69705	0.75435	50211	41813	41813	32098	5	Belletristik	Roman	1789	Leipzig	Cohn & Weigert	0.683015718973682	0.117205061702943	1.06142736825877
921	schiller_kabale_1784	0.48621	-0.08541	0.279	0.84061	0.75426	0.78409	39736	31153	31153	22010	1	Belletristik	Drama	1784	Mannheim	Froberg;Funck;Sandrart	0.747828656367083	0.749339473042672	0.725877460530423
922	schiller_naive01_1795	0.53336	-0.21519	0.25237	0.82701	0.6918	0.73361	9321	8137	8137	5940	5	Fachtext	Philologie	1795	Tübingen	Cotta	1.20393761130721	-0.214457565299316	0.424504980165972
923	schiller_naive02_1795	0.51045	-0.21959	0.30081	0.82305	0.67746	0.73532	15341	13447	13447	9918	0	Fachtext	Philologie	1795	Tübingen	Voß	0.982316059712759	-0.247133686186238	0.972701861459775
924	schiller_naive03_1796	0.4809	-0.19021	0.29758	0.83097	0.67773	0.75163	12093	10664	10664	8047	0	Fachtext	Philologie	1796	Tübingen	Spoor	0.696461985089627	-0.0289463153549262	0.936147858020902
925	schiller_stuart_1801	0.4639	-0.03013	0.23582	0.85907	0.77837	0.78434	38612	30791	30791	21558	1	Belletristik	Drama	1801	Tübingen;Weimar	Nicolai	0.532011248419804	1.15987037364018	0.237208151400233
926	schiller_tell_1804	0.53057	-0.1537	0.21742	0.83098	0.76449	0.772	34655	28661	28661	19841	23	Belletristik	Drama	1804	Tübingen	Janke	1.17694834334787	0.24219122409542	0.0289748191168728
927	schiller_universalgeschichte_1789	0.5969	-0.26142	0.29538	0.81985	0.68336	0.77801	7093	6206	6206	4362	1	Fachtext	Historiographie	1789	Jena	s. e.	1.81859642354253	-0.557779626345317	0.911250394378326
928	schlegel_indier_1808	0.54275	-0.26595	0.21326	0.83827	0.69171	0.74981	54564	46933	46933	32863	64	Fachtext	Sprachwissenschaft	1808	Heidelberg	Dieterich	1.29477245938542	-0.591421178076626	-0.0181040212254521
929	schlegel_lucinde_1799	0.59356	-0.18917	0.35119	0.86305	0.75778	0.79594	34142	29988	29988	23225	1	Belletristik	Roman	1799	Berlin	Schuster	1.78628669057329	-0.0212228685998357	1.54285377887476
930	schleiden_menschengeschlecht_1863	0.3173	-0.18923	0.12142	0.76601	0.61565	0.69346	18395	16155	16155	11089	72	Fachtext	Biologie	1863	Leipzig	Voß	-0.886134516038785	-0.0216684520664756	-1.0574599580137
931	schleiden_pflanze_1848	0.33266	-0.21834	0.1222	0.78519	0.64363	0.72954	103386	90865	90865	61647	318	Fachtext	Biologie	1848	Leipzig	Strauß	-0.737548438671228	-0.237850697297908	-1.04863267544952
932	schleiermacher_hermeneutik_1838	0.45164	-0.38594	0.31015	0.73647	0.67199	0.6457	132998	116569	116569	86026	162	Fachtext	Philosophie	1838	Berlin	Nicolai	0.413413246562626	-1.48251384744521	1.07840291165144
933	schliemann_trojanische_1874	0.35981	-0.2867	0.21638	0.69344	0.62178	0.71155	94739	81207	81207	53930	2112	Fachtext	Kunst	1874	Leipzig	Barth	-0.474910938636775	-0.745518793622906	0.0172051090312914
934	schloezer_universalhistorie01_1772	0.47584	-0.22588	0.13002	0.82735	0.58905	0.63394	34529	27826	27826	17447	669	Fachtext	Historiographie	1772	Gotha;Göttingen	Voß	0.647513706998491	-0.293845686272315	-0.960133509229088
935	schloezer_universalhistorie02_1773	0.30777	-0.05837	0.18201	0.79531	0.61092	0.59983	40386	33379	33379	23819	376	Fachtext	Historiographie	1773	Gotha;Göttingen	Fischer	-0.978323664301339	0.95014908867503	-0.371761175239311
936	schmid_justitzrad_1725	0.2633	0.02204	0.15171	0.80717	0.6578	0.69814	49541	41425	41425	29672	503	Gebrauchsliteratur	Gesellschaft	1725	Berlin	Hartknoch	-1.4085074442841	1.54730519788353	-0.714667151771148
937	schmidlin_kinderindustrie_1821	0.4368	-0.37331	0.33328	0.82335	0.70073	0.7101	36256	30689	30689	21322	328	Gebrauchsliteratur	Gesellschaft	1821	Stuttgart	Selbstverlag	0.269857427022616	-1.38871852771752	1.34016579076633
938	schmidt_rockenphilosophia01_1705	0.22754	0.00998	0.13104	0.80155	0.75687	0.75633	40659	34498	34498	26497	150	Fachtext	Philosophie	1705	Chemnitz	Dieterichsche Buchhandlung	-1.75443440565545	1.45774292108892	-0.948590139722075
939	schmidt_rockenphilosophia02_1705	0.21848	0.01921	0.11095	0.79977	0.75721	0.75832	54777	46693	46693	35403	104	Fachtext	Philosophie	1705	Chemnitz	Perthes	-1.84207697472772	1.52628851104035	-1.1759492508945
940	schmolck_sabbath_1712	0.37762	0.10349	0.06232	0.84874	0.74966	0.80085	45443	37140	37140	27030	29	Belletristik	Lyrik	1712	Jauer;Schweidnitz	Hallberger	-0.302624608043273	2.15218475384712	-1.72629636768471
941	schmoller_kleingewerbe_1870	0.44529	-0.29076	0.27988	0.68689	0.55022	0.67821	156421	130397	130397	85891	4015	Fachtext	Gesellschaftswissenschaften	1870	Halle (Saale)	Veit	0.351986059630075	-0.775669941532202	0.735836445987453
942	schmoller_volkswirtschaftslehre_1893	0.46445	-0.24854	0.3339	0.69219	0.53305	0.66831	47309	41196	41196	26674	121	Fachtext	Ökonomie	1893	Frankfurt (Main)	Haessel	0.53733171342971	-0.462127708839964	1.34718234870197
943	schnabel_fata01_1740	0.33905	-0.04546	0.19817	0.82155	0.67086	0.71499	154835	133624	133624	98113	165	Belletristik	Prosa	1740	Nordhausen	Michaelis und Bispink	-0.675734308828865	1.0460237979137	-0.188877987755664
944	schnabel_fata02_1737	0.31811	-0.03174	0.19524	0.81392	0.65335	0.70148	162413	139097	139097	101736	174	Belletristik	Prosa	1737	Nordhausen	Riemann	-0.878298922115105	1.14791388395201	-0.222036882516004
945	schnabel_fata03_1739	0.33403	-0.05537	0.2074	0.78088	0.63679	0.67967	125589	106799	106799	80535	136	Belletristik	Prosa	1739	Nordhausen	Perthes	-0.724295644010189	0.972428262007022	-0.0844218107461309
946	schnabel_fata04_1743	0.33575	-0.06281	0.18381	0.7889	0.65108	0.68623	148968	127731	127731	96628	96	Belletristik	Prosa	1743	Nordhausen	Duncker & Humblot	-0.707657098888301	0.917175912143681	-0.351390523168113
947	schnitzler_anatol_1893	0.29781	0.06078	0.21278	0.64889	0.6791	0.80784	30600	22215	22215	16597	13	Belletristik	Drama	1893	Berlin	Walther	-1.07467244884436	1.83500358951066	-0.0235361951111051
948	schnitzler_liebelei_1896	0.3193	0.03428	0.24785	0.62555	0.65854	0.78452	20761	15051	15051	11270	3	Belletristik	Drama	1896	Berlin	Schönwetter	-0.866787370548218	1.63820422507806	0.373352009409408
949	schoenaich_aesthetik_1754	0.34766	-0.10374	0.11742	0.83264	0.63194	0.65002	110915	90117	90117	60600	971	Fachtext	Sprachwissenschaft	1754	Breslau	Detleffsen;Wolff	-0.592444847491972	0.613213723984199	-1.10272807372748
950	schoenberg_berginformation_1693	0.2889	-0.0969	0.1725	0.7267	0.73733	0.70332	94627	75309	75309	49525	1047	Fachtext	Bergbau	1693	Leipzig	Duncker und Humblot	-1.16086398200484	0.664010239181142	-0.479386120348809
951	schopenhauer_eyck01_1822	0.57845	-0.45481	0.30444	0.82012	0.70815	0.73318	46277	40448	40448	27375	140	Fachtext	Kunstgeschichte	1822	Frankfurt (Main)	s. e.	1.64011900639205	-1.99396940323665	1.01378267647002
952	schreber_kallipaedie_1858	0.26578	-0.11781	0.11902	0.83062	0.65016	0.74747	88083	77093	77093	51626	595	Gebrauchsliteratur	Pädagogik	1858	Leipzig	Zipser	-1.3845169838758	0.508724401057155	-1.08462082744197
953	schroeder_logik01_1890	0.3079	-0.25757	0.30012	0.63262	0.51472	0.61551	338066	256996	256996	170233	7879	Fachtext	Mathematik	1890	Leipzig	Hartknoch	-0.977066099844452	-0.529188020569261	0.964893111499149
954	schroeder_logik0201_1891	0.26367	-0.27716	0.29038	0.62696	0.51397	0.6048	198495	137083	137083	90120	6611	Fachtext	Mathematik	1891	Leipzig	Dümmler	-1.40492822236835	-0.674671022427171	0.854665249736109
955	schroeder_logik03_1895	0.26947	-0.24904	0.28093	0.6298	0.50115	0.60524	285784	207528	207528	139431	11140	Fachtext	Mathematik	1895	Leipzig	Steiner;Weidmann und Reich	-1.3488215004457	-0.465840904395296	0.747719326362318
956	schubert_naturwissenschaft_1808	0.5433	-0.30802	0.15329	0.77889	0.64355	0.6971	108113	92937	92937	67138	965	Fachtext	Naturwissenschaft	1808	Dresden	Literarische Anstalt	1.30009292439533	-0.903849452102265	-0.696786246064208
957	schubert_symbolik_1814	0.54929	-0.4191	0.24317	0.83262	0.71917	0.73037	51197	43877	43877	30096	392	Fachtext	Medizin	1814	Bamberg	Mylius	1.35803762513958	-1.72877297667483	0.320388314024292
958	schuchardt_lautgesetze_1885	0.32991	-0.20016	0.2816	0.65633	0.57791	0.65083	10801	9326	9326	6159	59	Fachtext	Sprachwissenschaft	1885	Berlin	Heckenast	-0.764150763720758	-0.102838906906034	0.755301735744376
959	schulz_italien_1797	0.55994	-0.34975	0.33479	0.819	0.6876	0.75035	41341	35004	35004	24930	84	Fachtext	Geographie	1797	Berlin	Brunet	1.46106117487685	-1.21375275315028	1.35725450444828
960	schulz_reise03_1795	0.57803	-0.40068	0.3098	0.81083	0.68399	0.76292	92707	78458	78458	55284	291	Fachtext	Geographie	1795	Berlin	Voß	1.63605610583903	-1.5919788524164	1.07444195152648
961	schwab_sagen01_1838	0.52879	-0.35543	0.25563	0.86729	0.76815	0.75586	115592	98772	98772	68777	97	Belletristik	Prosa	1838	Stuttgart	Kühn	1.15972938386126	-1.25593465465885	0.461398494472698
962	schwab_sagen02_1839	0.53313	-0.3541	0.23319	0.86721	0.77909	0.75412	126546	108102	108102	74196	65	Belletristik	Prosa	1839	Stuttgart	Cotta	1.20171268957579	-1.24605755448167	0.207444365318427
963	schwab_sagen03_1840	0.43106	-0.15032	0.17088	0.8095	0.68776	0.78896	125384	106303	106303	74609	70	Belletristik	Prosa	1840	Stuttgart	Schmerber	0.214331119464688	0.267292426049465	-0.497719707212887
964	schwann_mikroskopische_1839	0.46196	-0.50958	0.27763	0.7599	0.64376	0.68631	89342	78792	78792	54100	369	Fachtext	Biologie	1839	Berlin	Officina Fleischeriana	0.513244517293953	-2.40071284436772	0.710373130898455
965	schwappach_forstpolitik_1894	0.44422	-0.34127	0.22766	0.73868	0.53145	0.70582	163364	136634	136634	77363	3598	Fachtext	Politik	1894	Leipzig	Unger	0.341635336792621	-1.15077695653185	0.144861195344134
966	schweiger_armenien_1878	0.4545	-0.27879	0.21452	0.75806	0.58849	0.73145	91216	77796	77796	47615	445	Fachtext	Geographie	1878	Jena	Voss	0.441079664614138	-0.686776039937553	-0.0038445647756135
967	seip_gesundbrunnen_1717	0.27046	-0.05927	0.10271	0.73443	0.7165	0.69378	63822	53782	53782	38149	810	Fachtext	Medizin	1717	Hannover	Cotta	-1.33924466342787	0.943465336675432	-1.26920156926488
968	semmelweis_kindbettfieber_1861	0.21963	-0.09264	-0.01903	0.81917	0.65552	0.78015	164626	120842	120842	76991	10966	Fachtext	Medizin	1861	Leipzig;Pest;Wien	Maurer	-1.83095236607064	0.695646665312571	-2.64693667101359
969	seume_syrakus_1803	0.55118	-0.2596	0.32192	0.81099	0.72539	0.76354	135411	119337	119337	88704	68	Belletristik	(Auto)biographie	1803	Braunschweig;Leipzig	s. e.	1.37632067762816	-0.544263594523909	1.21160434213922
970	siebold_suesswasserfische_1863	0.30251	-0.24399	0.10786	0.75372	0.63133	0.69702	184633	149695	149695	84482	5638	Fachtext	Biologie	1863	Leipzig	Vieweg	-1.02920665694153	-0.428337629286442	-1.2109188702834
971	siegemund_unterricht_1690	0.21175	0.05026	0.07258	0.78108	0.70724	0.74168	95026	80891	80891	62716	408	Fachtext	Medizin	1690	Cölln (Spree) 	Wallishausser	-1.90718011930348	1.75687795502647	-1.61018365087888
972	siegmeyer_tonsetzkunst_1822	0.44931	-0.44415	0.31294	0.78551	0.66522	0.68143	46432	39850	39850	28049	387	Fachtext	Musik	1822	Berlin	Felix	0.390873822066115	-1.91480407399697	1.10997742236179
973	siemens_abhandlungen_1881	0.35351	-0.29705	0.23284	0.69771	0.52906	0.68365	170679	150577	150577	92889	1717	Fachtext	Technik	1881	Berlin	Sassenbach	-0.535854446932063	-0.822381941618279	0.203483405193471
974	siemens_telegraphie_1866	0.21547	-0.1736	0.04246	0.76745	0.61632	0.70877	10403	9354	9354	6133	22	Fachtext	Technik	1866	Berlin	Lange	-1.87119442869102	0.0944060409932045	-1.9510525622036
975	siever_briefe_1796	0.50731	-0.31639	0.27241	0.82856	0.72693	0.76957	57225	48535	48535	33317	594	Fachtext	Geographie	1796	St. Petersburg	Cosmos	0.95194104129257	-0.966008345698523	0.65129823989198
976	silberer_traber_1883	0.37501	-0.25566	0.31477	0.73354	0.56168	0.72704	42593	35664	35664	24147	816	Fachtext	Zoologie	1883	Wien	s. e.	-0.327872632908463	-0.515003613547892	1.13068758530085
977	simmel_differenzierung_1890	0.43109	-0.25169	0.30202	0.69309	0.53775	0.65089	62173	55324	55324	37217	12	Fachtext	Gesellschaftswissenschaften	1890	Leipzig	Hortin	0.214621326647046	-0.485520840838556	0.986395466463191
978	soden_alethia_1796	0.55217	-0.22971	0.27678	0.84428	0.6791	0.75947	26512	22842	22842	15557	41	Gebrauchsliteratur	Gesellschaft	1796	Leipzig	Jauch	1.385897514646	-0.322288764226159	0.700753656309278
979	soemmerring_telegraphen_1811	0.39712	-0.47066	0.25277	0.7676	0.66618	0.70095	4256	3496	3496	2198	135	Fachtext	Technik	1811	München	Vieweg	-0.113989939510241	-2.11167770234068	0.42903179173735
980	spalding_bestimmung_1749	0.40045	0.0329	0.1989	0.81291	0.61982	0.6838	9601	8301	8301	6529	1	Fachtext	Theologie	1749	Berlin	Mohr und Zimmer	-0.0817769422684465	1.62795580534534	-0.180616556637901
981	spener_bedencken01_1700	0.2108	0.11944	0.113	0.79649	0.71517	0.70847	548320	472195	472195	372050	1259	Gebrauchsliteratur	Erbauungsliteratur	1700	Halle (Saale)	Maurer	-1.9163700134115	2.27063569206221	-1.1527493415912
982	spener_bedencken02_1701	0.21143	0.13886	0.12065	0.81848	0.72236	0.72424	445784	383826	383826	303703	961	Gebrauchsliteratur	Erbauungsliteratur	1701	Halle (Saale)	Vieweg	-1.91027566258197	2.41485620743131	-1.0661740702886
983	spener_bedencken03_1702	0.24655	0.12475	0.146	0.82243	0.71601	0.72141	495345	429831	429831	334316	662	Fachtext	Theologie	1702	Halle (Saale)	Garben	-1.57053978776761	2.31006982885984	-0.779287386952561
984	spener_bedencken04_1702	0.22946	0.116	0.12396	0.80423	0.71591	0.72011	462977	382146	382146	288798	10537	Gebrauchsliteratur	Erbauungsliteratur	1715	Halle (Saale)	Wallishausser	-1.7358611459845	2.24508890664153	-1.02871470453545
